,country,latitude,longitude,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand
1743,Luxembourg,49.75,6.1667,17/4/2020,3444,71,69,0,5501.808,113.423,110.228,0.0,32394,734,51.75,1.173
1744,Luxembourg,49.75,6.1667,18/4/2020,3480,36,72,3,5559.319,57.51,115.02,4.793,33252,858,53.12,1.371
1745,Luxembourg,49.75,6.1667,19/4/2020,3537,57,72,0,5650.376,91.058,115.02,0.0,33666,414,53.782,0.661
1746,Luxembourg,49.75,6.1667,20/4/2020,3550,13,73,1,5671.144,20.768,116.618,1.598,33798,132,53.992,0.211
1747,Luxembourg,49.75,6.1667,21/4/2020,3558,8,75,2,5683.924,12.78,119.813,3.195,34962,1164,55.852,1.859
1748,Luxembourg,49.75,6.1667,22/4/2020,3618,60,78,3,5779.774,95.85,124.605,4.793,36087,1125,57.649,1.797
1749,Luxembourg,49.75,6.1667,23/4/2020,3654,36,80,2,5837.284,57.51,127.8,3.195,36891,804,58.934,1.284
1750,Luxembourg,49.75,6.1667,24/4/2020,3665,11,83,3,5854.857,17.573,132.593,4.793,37782,891,60.357,1.423
1751,Luxembourg,49.75,6.1667,25/4/2020,3695,30,85,2,5902.782,47.925,135.788,3.195,38514,732,61.526,1.169
1752,Luxembourg,49.75,6.1667,26/4/2020,3711,16,85,0,5928.342,25.56,135.788,0.0,39003,489,62.308,0.781
1753,Luxembourg,49.75,6.1667,27/4/2020,3723,12,88,3,5947.512,19.17,140.58,4.793,39102,99,62.466,0.158
1754,Luxembourg,49.75,6.1667,28/4/2020,3729,6,88,0,5957.097,9.585,140.58,0.0,39741,639,63.486,1.021
1755,Luxembourg,49.75,6.1667,29/4/2020,3741,12,89,1,5976.267,19.17,142.178,1.598,41758,2017,66.709,3.222
1756,Latvia,57.0,25.0,3/3/2020,1,1,0,0,0.53,0.53,0.0,0.0,204,41,0.108,0.022
1757,Latvia,57.0,25.0,8/3/2020,2,1,0,0,1.06,0.53,0.0,0.0,343,22,0.182,0.012
1758,Latvia,57.0,25.0,9/3/2020,3,1,0,0,1.59,0.53,0.0,0.0,391,48,0.207,0.025
1759,Latvia,57.0,25.0,10/3/2020,6,3,0,0,3.181,1.59,0.0,0.0,450,59,0.239,0.031
1760,Latvia,57.0,25.0,11/3/2020,8,2,0,0,4.241,1.06,0.0,0.0,497,47,0.263,0.025
1761,Latvia,57.0,25.0,12/3/2020,10,2,0,0,5.302,1.06,0.0,0.0,576,79,0.305,0.042
1762,Latvia,57.0,25.0,13/3/2020,16,6,0,0,8.483,3.181,0.0,0.0,703,127,0.373,0.067
1763,Latvia,57.0,25.0,14/3/2020,19,3,0,0,10.073,1.59,0.0,0.0,1019,316,0.54,0.168
1764,Latvia,57.0,25.0,15/3/2020,26,7,0,0,13.784,3.711,0.0,0.0,1353,334,0.717,0.177
1765,Latvia,57.0,25.0,16/3/2020,31,5,0,0,16.435,2.651,0.0,0.0,1704,351,0.903,0.186
1766,Latvia,57.0,25.0,17/3/2020,36,5,0,0,19.086,2.651,0.0,0.0,2199,495,1.166,0.262
1767,Latvia,57.0,25.0,18/3/2020,61,25,0,0,32.34,13.254,0.0,0.0,2954,755,1.566,0.4
1768,Latvia,57.0,25.0,19/3/2020,71,10,0,0,37.642,5.302,0.0,0.0,3674,720,1.948,0.382
1769,Latvia,57.0,25.0,20/3/2020,86,15,0,0,45.594,7.952,0.0,0.0,4373,699,2.318,0.371
1770,Latvia,57.0,25.0,21/3/2020,111,25,0,0,58.848,13.254,0.0,0.0,5762,1389,3.055,0.736
1771,Latvia,57.0,25.0,22/3/2020,124,13,0,0,65.741,6.892,0.0,0.0,6573,811,3.485,0.43
1772,Latvia,57.0,25.0,23/3/2020,139,15,0,0,73.693,7.952,0.0,0.0,7758,1185,4.113,0.628
1773,Latvia,57.0,25.0,24/3/2020,180,41,0,0,95.43,21.737,0.0,0.0,8645,887,4.583,0.47
1774,Latvia,57.0,25.0,25/3/2020,197,17,0,0,104.443,9.013,0.0,0.0,9796,1151,5.194,0.61
1775,Latvia,57.0,25.0,26/3/2020,221,24,0,0,117.167,12.724,0.0,0.0,10613,817,5.627,0.433
1776,Latvia,57.0,25.0,27/3/2020,244,23,0,0,129.36,12.194,0.0,0.0,11702,1089,6.204,0.577
1777,Latvia,57.0,25.0,28/3/2020,280,36,0,0,148.446,19.086,0.0,0.0,12748,1046,6.759,0.555
1778,Latvia,57.0,25.0,29/3/2020,305,25,0,0,161.701,13.254,0.0,0.0,13805,1057,7.319,0.56
1779,Latvia,57.0,25.0,30/3/2020,376,71,0,0,199.342,37.642,0.0,0.0,14307,502,7.585,0.266
1780,Latvia,57.0,25.0,31/3/2020,376,0,0,0,199.342,0.0,0.0,0.0,14807,500,7.85,0.265
1781,Latvia,57.0,25.0,1/4/2020,398,22,0,0,211.006,11.664,0.0,0.0,15810,1003,8.382,0.532
1782,Latvia,57.0,25.0,2/4/2020,446,48,0,0,236.454,25.448,0.0,0.0,16834,1024,8.925,0.543
1783,Latvia,57.0,25.0,3/4/2020,458,12,0,0,242.816,6.362,0.0,0.0,18198,1364,9.648,0.723
1784,Latvia,57.0,25.0,4/4/2020,493,35,1,1,261.372,18.556,0.53,0.53,19380,1182,10.275,0.627
1785,Latvia,57.0,25.0,5/4/2020,509,16,1,0,269.854,8.483,0.53,0.0,20680,1300,10.964,0.689
1786,Latvia,57.0,25.0,6/4/2020,533,24,1,0,282.578,12.724,0.53,0.0,21453,773,11.374,0.41
1787,Latvia,57.0,25.0,7/4/2020,542,9,1,0,287.35,4.771,0.53,0.0,22575,1122,11.968,0.595
1788,Latvia,57.0,25.0,8/4/2020,548,6,2,1,290.531,3.181,1.06,0.53,24036,1461,12.743,0.775
1789,Latvia,57.0,25.0,9/4/2020,577,29,2,0,305.906,15.375,1.06,0.0,25458,1422,13.497,0.754
1790,Latvia,57.0,25.0,10/4/2020,589,12,2,0,312.268,6.362,1.06,0.0,26656,1198,14.132,0.635
1791,Latvia,57.0,25.0,11/4/2020,612,23,2,0,324.462,12.194,1.06,0.0,27796,1140,14.736,0.604
1792,Latvia,57.0,25.0,12/4/2020,630,18,3,1,334.005,9.543,1.59,0.53,28214,418,14.958,0.222
1793,Latvia,57.0,25.0,13/4/2020,651,21,5,2,345.138,11.133,2.651,1.06,28776,562,15.256,0.298
1794,Latvia,57.0,25.0,14/4/2020,655,4,5,0,347.259,2.121,2.651,0.0,29018,242,15.384,0.128
1795,Latvia,57.0,25.0,15/4/2020,657,2,5,0,348.319,1.06,2.651,0.0,29896,878,15.85,0.465
1796,Latvia,57.0,25.0,16/4/2020,666,9,5,0,353.09,4.771,2.651,0.0,31302,1406,16.595,0.745
1797,Latvia,57.0,25.0,17/4/2020,675,9,5,0,357.862,4.771,2.651,0.0,32837,1535,17.409,0.814
1798,Latvia,57.0,25.0,18/4/2020,682,7,5,0,361.573,3.711,2.651,0.0,34697,1860,18.395,0.986
1799,Latvia,57.0,25.0,19/4/2020,712,30,5,0,377.478,15.905,2.651,0.0,35881,1184,19.023,0.628
1800,Latvia,57.0,25.0,20/4/2020,727,15,5,0,385.431,7.952,2.651,0.0,36668,787,19.44,0.417
1801,Latvia,57.0,25.0,21/4/2020,739,12,5,0,391.793,6.362,2.651,0.0,37972,1304,20.131,0.691
1802,Latvia,57.0,25.0,22/4/2020,748,9,9,4,396.564,4.771,4.771,2.121,39336,1364,20.855,0.723
1803,Latvia,57.0,25.0,23/4/2020,761,13,11,2,403.456,6.892,5.832,1.06,41041,1705,21.759,0.904
1804,Latvia,57.0,25.0,24/4/2020,778,17,11,0,412.469,9.013,5.832,0.0,43080,2039,22.84,1.081
1805,Latvia,57.0,25.0,25/4/2020,784,6,12,1,415.65,3.181,6.362,0.53,45743,2663,24.251,1.412
1806,Latvia,57.0,25.0,26/4/2020,804,20,12,0,426.253,10.603,6.362,0.0,47617,1874,25.245,0.994
1807,Latvia,57.0,25.0,27/4/2020,812,8,12,0,430.495,4.241,6.362,0.0,49181,1564,26.074,0.829
1808,Latvia,57.0,25.0,28/4/2020,818,6,13,1,433.676,3.181,6.892,0.53,51561,2380,27.336,1.262
1809,Latvia,57.0,25.0,29/4/2020,836,18,13,0,443.219,9.543,6.892,0.0,54811,3250,29.059,1.723
1810,Latvia,57.0,25.0,30/4/2020,849,13,15,2,450.111,6.892,7.952,1.06,57886,3075,30.689,1.63
1811,Morocco,32.0,-5.0,3/3/2020,1,1,0,0,0.027,0.027,0.0,0.0,33,4,0.001,0.0
1812,Morocco,32.0,-5.0,6/3/2020,2,1,0,0,0.054,0.027,0.0,0.0,52,10,0.001,0.0
1813,Morocco,32.0,-5.0,19/3/2020,54,10,2,0,1.463,0.271,0.054,0.0,370,53,0.01,0.001
1814,Morocco,32.0,-5.0,20/3/2020,63,9,2,0,1.707,0.244,0.054,0.0,464,94,0.013,0.003
1815,Morocco,32.0,-5.0,21/3/2020,86,23,3,1,2.33,0.623,0.081,0.027,537,73,0.015,0.002
1816,Morocco,32.0,-5.0,22/3/2020,96,10,3,0,2.601,0.271,0.081,0.0,627,90,0.017,0.002
1817,Morocco,32.0,-5.0,23/3/2020,115,19,4,1,3.116,0.515,0.108,0.027,786,159,0.021,0.004
1818,Morocco,32.0,-5.0,24/3/2020,134,19,4,0,3.63,0.515,0.108,0.0,855,69,0.023,0.002
1819,Morocco,32.0,-5.0,25/3/2020,170,36,5,1,4.606,0.975,0.135,0.027,995,140,0.027,0.004
1820,Morocco,32.0,-5.0,26/3/2020,225,55,6,1,6.096,1.49,0.163,0.027,1206,211,0.033,0.006
1821,Morocco,32.0,-5.0,27/3/2020,275,50,10,4,7.45,1.355,0.271,0.108,1768,562,0.048,0.015
1822,Morocco,32.0,-5.0,28/3/2020,345,70,23,13,9.347,1.896,0.623,0.352,1976,208,0.054,0.006
1823,Morocco,32.0,-5.0,29/3/2020,358,13,23,0,9.699,0.352,0.623,0.0,2273,297,0.062,0.008
1824,Morocco,32.0,-5.0,30/3/2020,479,121,26,3,12.977,3.278,0.704,0.081,2751,478,0.075,0.013
1825,Morocco,32.0,-5.0,31/3/2020,556,77,33,7,15.063,2.086,0.894,0.19,3079,328,0.083,0.009
1826,Morocco,32.0,-5.0,1/4/2020,617,61,36,3,16.716,1.653,0.975,0.081,3345,266,0.091,0.007
1827,Morocco,32.0,-5.0,2/4/2020,654,37,39,3,17.719,1.002,1.057,0.081,3624,279,0.098,0.008
1828,Morocco,32.0,-5.0,3/4/2020,708,54,44,5,19.182,1.463,1.192,0.135,3910,286,0.106,0.008
1829,Morocco,32.0,-5.0,4/4/2020,708,0,44,0,19.182,0.0,1.192,0.0,4321,411,0.117,0.011
1830,Morocco,32.0,-5.0,5/4/2020,919,211,59,15,24.898,5.717,1.598,0.406,4848,527,0.131,0.014
1831,Morocco,32.0,-5.0,6/4/2020,1021,102,70,11,27.661,2.763,1.896,0.298,5104,256,0.138,0.007
1832,Morocco,32.0,-5.0,7/4/2020,1120,99,80,10,30.344,2.682,2.167,0.271,5437,333,0.147,0.009
1833,Morocco,32.0,-5.0,8/4/2020,1184,64,90,10,32.078,1.734,2.438,0.271,5752,315,0.156,0.009
1834,Morocco,32.0,-5.0,9/4/2020,1275,91,93,3,34.543,2.465,2.52,0.081,6383,631,0.173,0.017
1835,Morocco,32.0,-5.0,10/4/2020,1374,99,97,4,37.225,2.682,2.628,0.108,7239,856,0.196,0.023
1836,Morocco,32.0,-5.0,11/4/2020,1448,74,107,10,39.23,2.005,2.899,0.271,7948,709,0.215,0.019
1837,Morocco,32.0,-5.0,12/4/2020,1545,97,111,4,41.858,2.628,3.007,0.108,8604,656,0.233,0.018
1838,Morocco,32.0,-5.0,13/4/2020,1661,116,118,7,45.001,3.143,3.197,0.19,9128,524,0.247,0.014
1839,Morocco,32.0,-5.0,14/4/2020,1763,102,126,8,47.764,2.763,3.414,0.217,9922,794,0.269,0.022
1840,Morocco,32.0,-5.0,15/4/2020,1888,125,126,0,51.151,3.387,3.414,0.0,10650,728,0.289,0.02
1841,Morocco,32.0,-5.0,16/4/2020,2024,136,127,1,54.835,3.685,3.441,0.027,11996,1346,0.325,0.036
1842,Morocco,32.0,-5.0,17/4/2020,2283,259,130,3,61.852,7.017,3.522,0.081,12952,956,0.351,0.026
1843,Morocco,32.0,-5.0,18/4/2020,2564,281,135,5,69.465,7.613,3.657,0.135,13689,737,0.371,0.02
1844,Morocco,32.0,-5.0,19/4/2020,2685,121,137,2,72.743,3.278,3.712,0.054,15123,1434,0.41,0.039
1845,Morocco,32.0,-5.0,20/4/2020,2855,170,141,4,77.349,4.606,3.82,0.108,16386,1263,0.444,0.034
1846,Morocco,32.0,-5.0,21/4/2020,3046,191,143,2,82.524,5.175,3.874,0.054,18100,1714,0.49,0.046
1847,Morocco,32.0,-5.0,22/4/2020,3209,163,145,2,86.94,4.416,3.928,0.054,19885,1785,0.539,0.048
1848,Morocco,32.0,-5.0,23/4/2020,3377,168,149,4,91.491,4.552,4.037,0.108,21947,2062,0.595,0.056
1849,Morocco,32.0,-5.0,24/4/2020,3568,191,155,6,96.666,5.175,4.199,0.163,23933,1986,0.648,0.054
1850,Morocco,32.0,-5.0,25/4/2020,3758,190,158,3,101.814,5.148,4.281,0.081,25443,1510,0.689,0.041
1851,Morocco,32.0,-5.0,26/4/2020,3897,139,159,1,105.58,3.766,4.308,0.027,27399,1956,0.742,0.053
1852,Morocco,32.0,-5.0,27/4/2020,4065,168,161,2,110.131,4.552,4.362,0.054,29254,1855,0.793,0.05
1853,Morocco,32.0,-5.0,28/4/2020,4120,55,162,1,111.621,1.49,4.389,0.027,31250,1996,0.847,0.054
1854,Morocco,32.0,-5.0,29/4/2020,4252,132,165,3,115.197,3.576,4.47,0.081,32930,1680,0.892,0.046
1855,Mexico,23.0,-102.0,1/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,4,4,0.0,0.0
1856,Mexico,23.0,-102.0,2/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,20,16,0.0,0.0
1857,Mexico,23.0,-102.0,3/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,38,18,0.0,0.0
1858,Mexico,23.0,-102.0,4/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,44,6,0.0,0.0
1859,Mexico,23.0,-102.0,5/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,58,14,0.0,0.0
1860,Mexico,23.0,-102.0,6/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,87,29,0.001,0.0
1861,Mexico,23.0,-102.0,7/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,114,27,0.001,0.0
1862,Mexico,23.0,-102.0,8/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,130,16,0.001,0.0
1863,Mexico,23.0,-102.0,9/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,175,45,0.001,0.0
1864,Mexico,23.0,-102.0,10/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,214,39,0.002,0.0
1865,Mexico,23.0,-102.0,11/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,219,5,0.002,0.0
1866,Mexico,23.0,-102.0,12/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,239,20,0.002,0.0
1867,Mexico,23.0,-102.0,13/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,275,36,0.002,0.0
1868,Mexico,23.0,-102.0,14/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,327,52,0.003,0.0
1869,Mexico,23.0,-102.0,15/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,386,59,0.003,0.0
1870,Mexico,23.0,-102.0,16/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,429,43,0.003,0.0
1871,Mexico,23.0,-102.0,17/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,471,42,0.004,0.0
1872,Mexico,23.0,-102.0,18/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,487,16,0.004,0.0
1873,Mexico,23.0,-102.0,19/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,508,21,0.004,0.0
1874,Mexico,23.0,-102.0,20/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,573,65,0.004,0.001
1875,Mexico,23.0,-102.0,21/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,625,52,0.005,0.0
1876,Mexico,23.0,-102.0,22/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,681,56,0.005,0.0
1877,Mexico,23.0,-102.0,23/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,727,46,0.006,0.0
1878,Mexico,23.0,-102.0,24/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,773,46,0.006,0.0
1879,Mexico,23.0,-102.0,25/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,788,15,0.006,0.0
1880,Mexico,23.0,-102.0,26/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,821,33,0.006,0.0
1881,Mexico,23.0,-102.0,27/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,864,43,0.007,0.0
1882,Mexico,23.0,-102.0,28/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,914,50,0.007,0.0
1883,Mexico,23.0,-102.0,29/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,944,30,0.007,0.0
1884,Mexico,23.0,-102.0,30/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,983,39,0.008,0.0
1885,Mexico,23.0,-102.0,31/1/2020,0,0,0,0,0.0,0.0,0.0,0.0,1014,31,0.008,0.0
1886,Mexico,23.0,-102.0,1/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1021,7,0.008,0.0
1887,Mexico,23.0,-102.0,2/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1033,12,0.008,0.0
1888,Mexico,23.0,-102.0,3/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1046,13,0.008,0.0
1889,Mexico,23.0,-102.0,4/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1097,51,0.009,0.0
1890,Mexico,23.0,-102.0,5/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1141,44,0.009,0.0
1891,Mexico,23.0,-102.0,6/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1185,44,0.009,0.0
1892,Mexico,23.0,-102.0,7/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1215,30,0.009,0.0
1893,Mexico,23.0,-102.0,8/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1223,8,0.009,0.0
1894,Mexico,23.0,-102.0,9/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1239,16,0.01,0.0
1895,Mexico,23.0,-102.0,10/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1310,71,0.01,0.001
1896,Mexico,23.0,-102.0,11/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1359,49,0.011,0.0
1897,Mexico,23.0,-102.0,12/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1400,41,0.011,0.0
1898,Mexico,23.0,-102.0,13/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1435,35,0.011,0.0
1899,Mexico,23.0,-102.0,14/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1467,32,0.011,0.0
1900,Mexico,23.0,-102.0,15/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1475,8,0.011,0.0
1901,Mexico,23.0,-102.0,16/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1492,17,0.012,0.0
1902,Mexico,23.0,-102.0,17/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1520,28,0.012,0.0
1903,Mexico,23.0,-102.0,18/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1552,32,0.012,0.0
1904,Mexico,23.0,-102.0,19/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1582,30,0.012,0.0
1905,Mexico,23.0,-102.0,20/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1605,23,0.012,0.0
1906,Mexico,23.0,-102.0,21/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1630,25,0.013,0.0
1907,Mexico,23.0,-102.0,22/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1642,12,0.013,0.0
1908,Mexico,23.0,-102.0,23/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1651,9,0.013,0.0
1909,Mexico,23.0,-102.0,24/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1683,32,0.013,0.0
1910,Mexico,23.0,-102.0,25/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1715,32,0.013,0.0
1911,Mexico,23.0,-102.0,26/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1753,38,0.014,0.0
1912,Mexico,23.0,-102.0,27/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1797,44,0.014,0.0
1913,Mexico,23.0,-102.0,28/2/2020,0,0,0,0,0.0,0.0,0.0,0.0,1863,66,0.014,0.001
1914,Mexico,23.0,-102.0,29/2/2020,2,2,0,0,0.016,0.016,0.0,0.0,1888,25,0.015,0.0
1915,Mexico,23.0,-102.0,1/3/2020,4,2,0,0,0.031,0.016,0.0,0.0,1915,27,0.015,0.0
1916,Mexico,23.0,-102.0,2/3/2020,5,1,0,0,0.039,0.008,0.0,0.0,1998,83,0.015,0.001
1917,Mexico,23.0,-102.0,9/3/2020,7,2,0,0,0.054,0.016,0.0,0.0,2394,79,0.019,0.001
1918,Mexico,23.0,-102.0,12/3/2020,11,4,0,0,0.085,0.031,0.0,0.0,2837,203,0.022,0.002
1919,Mexico,23.0,-102.0,13/3/2020,16,5,0,0,0.124,0.039,0.0,0.0,3119,282,0.024,0.002
1920,Mexico,23.0,-102.0,14/3/2020,26,10,0,0,0.202,0.078,0.0,0.0,3282,163,0.025,0.001
1921,Mexico,23.0,-102.0,15/3/2020,41,15,0,0,0.318,0.116,0.0,0.0,3454,172,0.027,0.001
1922,Mexico,23.0,-102.0,16/3/2020,53,12,0,0,0.411,0.093,0.0,0.0,3720,266,0.029,0.002
1923,Mexico,23.0,-102.0,17/3/2020,82,29,0,0,0.636,0.225,0.0,0.0,4173,453,0.032,0.004
1924,Mexico,23.0,-102.0,18/3/2020,93,11,0,0,0.721,0.085,0.0,0.0,4675,502,0.036,0.004
1925,Mexico,23.0,-102.0,19/3/2020,118,25,0,0,0.915,0.194,0.0,0.0,5262,587,0.041,0.005
1926,Mexico,23.0,-102.0,20/3/2020,164,46,0,0,1.272,0.357,0.0,0.0,5836,574,0.045,0.004
1927,Mexico,23.0,-102.0,21/3/2020,203,39,2,2,1.574,0.302,0.016,0.016,6232,396,0.048,0.003
1928,Mexico,23.0,-102.0,22/3/2020,251,48,2,0,1.947,0.372,0.016,0.0,6544,312,0.051,0.002
1929,Mexico,23.0,-102.0,23/3/2020,316,65,2,0,2.451,0.504,0.016,0.0,7378,834,0.057,0.006
1930,Mexico,23.0,-102.0,24/3/2020,367,51,4,2,2.846,0.396,0.031,0.016,8506,1128,0.066,0.009
1931,Mexico,23.0,-102.0,25/3/2020,405,38,5,1,3.141,0.295,0.039,0.008,9739,1233,0.076,0.01
1932,Mexico,23.0,-102.0,26/3/2020,475,70,5,0,3.684,0.543,0.039,0.0,10943,1204,0.085,0.009
1933,Mexico,23.0,-102.0,27/3/2020,585,110,8,3,4.537,0.853,0.062,0.023,12389,1446,0.096,0.011
1934,Mexico,23.0,-102.0,28/3/2020,717,132,12,4,5.561,1.024,0.093,0.031,13140,751,0.102,0.006
1935,Mexico,23.0,-102.0,29/3/2020,848,131,16,4,6.577,1.016,0.124,0.031,13877,737,0.108,0.006
1936,Mexico,23.0,-102.0,30/3/2020,993,145,20,4,7.702,1.125,0.155,0.031,15524,1647,0.12,0.013
1937,Mexico,23.0,-102.0,31/3/2020,1094,101,28,8,8.485,0.783,0.217,0.062,16999,1475,0.132,0.011
1938,Mexico,23.0,-102.0,1/4/2020,1215,121,29,1,9.424,0.938,0.225,0.008,18526,1527,0.144,0.012
1939,Mexico,23.0,-102.0,2/4/2020,1378,163,37,8,10.688,1.264,0.287,0.062,20157,1631,0.156,0.013
1940,Mexico,23.0,-102.0,3/4/2020,1510,132,50,13,11.712,1.024,0.388,0.101,21848,1691,0.169,0.013
1941,Mexico,23.0,-102.0,4/4/2020,1688,178,60,10,13.092,1.381,0.465,0.078,22879,1031,0.177,0.008
1942,Mexico,23.0,-102.0,5/4/2020,1890,202,79,19,14.659,1.567,0.613,0.147,23665,786,0.184,0.006
1943,Mexico,23.0,-102.0,6/4/2020,2143,253,94,15,16.621,1.962,0.729,0.116,25598,1933,0.199,0.015
1944,Mexico,23.0,-102.0,7/4/2020,2439,296,125,31,18.917,2.296,0.969,0.24,27528,1930,0.214,0.015
1945,Mexico,23.0,-102.0,8/4/2020,2785,346,141,16,21.6,2.684,1.094,0.124,29667,2139,0.23,0.017
1946,Mexico,23.0,-102.0,9/4/2020,3181,396,174,33,24.672,3.071,1.35,0.256,31257,1590,0.242,0.012
1947,Mexico,23.0,-102.0,10/4/2020,3441,260,194,20,26.688,2.017,1.505,0.155,33129,1872,0.257,0.015
1948,Mexico,23.0,-102.0,11/4/2020,3844,403,233,39,29.814,3.126,1.807,0.302,34448,1319,0.267,0.01
1949,Mexico,23.0,-102.0,12/4/2020,4219,375,273,40,32.722,2.908,2.117,0.31,35586,1138,0.276,0.009
1950,Mexico,23.0,-102.0,13/4/2020,4661,442,296,23,36.151,3.428,2.296,0.178,38253,2667,0.297,0.021
1951,Mexico,23.0,-102.0,14/4/2020,5014,353,332,36,38.888,2.738,2.575,0.279,40998,2745,0.318,0.021
1952,Mexico,23.0,-102.0,15/4/2020,5399,385,406,74,41.875,2.986,3.149,0.574,43632,2634,0.338,0.02
1953,Mexico,23.0,-102.0,16/4/2020,5847,448,449,43,45.349,3.475,3.482,0.334,46165,2533,0.358,0.02
1954,Mexico,23.0,-102.0,17/4/2020,6297,450,486,37,48.839,3.49,3.769,0.287,49004,2839,0.38,0.022
1955,Mexico,23.0,-102.0,18/4/2020,6875,578,546,60,53.322,4.483,4.235,0.465,50449,1445,0.391,0.011
1956,Mexico,23.0,-102.0,19/4/2020,7497,622,650,104,58.147,4.824,5.041,0.807,51771,1322,0.402,0.01
1957,Mexico,23.0,-102.0,20/4/2020,8261,764,686,36,64.072,5.926,5.321,0.279,54918,3147,0.426,0.024
1958,Mexico,23.0,-102.0,21/4/2020,8772,511,712,26,68.035,3.963,5.522,0.202,57854,2936,0.449,0.023
1959,Mexico,23.0,-102.0,22/4/2020,9501,729,857,145,73.69,5.654,6.647,1.125,60531,2677,0.469,0.021
1960,Mexico,23.0,-102.0,23/4/2020,10544,1043,970,113,81.779,8.089,7.523,0.876,63175,2644,0.49,0.021
1961,Mexico,23.0,-102.0,24/4/2020,11633,1089,1069,99,90.225,8.446,8.291,0.768,65660,2485,0.509,0.019
1962,Mexico,23.0,-102.0,25/4/2020,12872,1239,1221,152,99.835,9.61,9.47,1.179,66739,1079,0.518,0.008
1963,Mexico,23.0,-102.0,26/4/2020,13842,970,1305,84,107.358,7.523,10.122,0.652,67482,743,0.523,0.006
1964,Mexico,23.0,-102.0,27/4/2020,14677,835,1351,46,113.835,6.476,10.478,0.357,68476,994,0.531,0.008
1965,Mexico,23.0,-102.0,28/4/2020,15529,852,1434,83,120.443,6.608,11.122,0.644,68646,170,0.532,0.001
1966,Burma,22.0,98.0,4/4/2020,20,0,1,0,0.368,0.0,0.018,0.0,1246,63,0.023,0.001
1967,Myanmar,22.0,98.0,4/4/2020,20,0,1,0,0.368,0.0,0.018,0.0,1246,63,0.023,0.001
1968,Burma,22.0,98.0,9/4/2020,22,0,3,2,0.404,0.0,0.055,0.037,1543,137,0.028,0.003
