Id,Plattform,Ende,Seiteninteraktionen,„Gefällt mir“-Angaben für Seite,Beitragskommentare,Beitragsinteraktionen,Beitragsreaktionen,Geteilte Beiträge,Fotoaufrufe,Kosten pro Seiteninteraktion (EUR),Kosten pro „Gefällt mir“ für Seite (EUR),Kosten pro Beitragskommentar (EUR),Kosten pro Beitragsinteraktion (EUR),Kosten pro Beitragsreaktion (EUR),Kosten pro geteiltem Beitrag (EUR),Kosten pro Fotoaufruf (EUR),Durchschnittliche Wiedergabedauer,Videowiedergabe in %,Link-Klicks,Individuelle Link-Klicks,Ausgehende Klicks,Individuelle ausgehende Klicks,CTR (Link-Klickrate),Individuelle CTR (Link-Klickrate),Ausgehende CTR (Klickrate),Individuelle ausgehende CTR (Klickrate),Individuelle Klicks (alle),Individuelle CTR (alle),CPC (Kosten pro Link-Klick) (EUR),Kosten pro individuellem Link-Klick (EUR),Kosten pro ausgehendem Klick (EUR),Kosten pro individuellem ausgehendem Klick (EUR),Kosten pro individuellem Klick (alle) (EUR),Geschätzte Steigerung der Werbeerinnerung (Personen),Geschätzte Steigerungsrate der Werbeerinnerung,Ziel,Ergebnisse,Indikator für Ergebnisse,Ergebnisrate,Reichweite,Frequenz,Impressionen,Auslieferung,Ausgegebener Betrag (EUR),Klicks (alle),CPC (alle) (EUR),CTR (alle),Brutto-Impressionen (enthält ungültige Impressionen von nicht Non-Human Traffic),Kosten pro Ergebnis,Kosten pro 1.000 erreichten Personen (EUR),CPM (Kosten pro 1.000 Impressionen) (EUR)
543,Audience Network,7/4/2015,5035,NA,NA,5035,NA,NA,NA,"0,1392138869",NA,NA,"0,1392138869",NA,NA,NA,0:00:00,0,5035,4600,NA,NA,"0,8883721176","3,330847266",NA,NA,4382,"3,17299407","0,1392138869","0,1523786784",NA,NA,"0,1599593611",0,0,Traffic,5035,actions:link_click,"0,8883721176",138103,"4,103944158",566767,completed,"700,9419204",4825,"0,1452729369","0,8513198545",0,"0,1392138869","5,075501042","1,236737355"
544,Facebook,7/4/2015,2842,129,16,2713,183,3,NA,"0,2811604784","6,194248679","49,94112997","0,2945293327","4,366437593","266,3526932",NA,0:00:00,0,2511,2360,NA,NA,"0,7020575234","0,9604427804",NA,NA,3453,"1,405258017","0,3182230504","0,338583932",NA,NA,"0,2314098116",0,0,Traffic,2511,actions:link_click,"0,7020575234",245720,"1,455571382",357663,completed,"799,0580796",4418,"0,18086421","1,235240995",0,"0,3182230504","3,251904931","2,234108867"
545,Audience Network,6/27/2015,189,NA,NA,189,NA,NA,NA,"0,2099542553",NA,NA,"0,2099542553",NA,NA,NA,0:00:00,0,189,170,NA,NA,"0,9356435644","3,147565266",NA,NA,164,"3,036474727","0,2099542553","0,2334197308",NA,NA,"0,2419594771",0,0,Traffic,189,actions:link_click,"0,9356435644",5401,"3,740048139",20200,completed,"39,68135424",184,"0,2156595339","0,9108910891",0,"0,2099542553","7,347038371","1,964423477"
546,Audience Network,6/28/2015,10,NA,NA,10,NA,NA,NA,"0,1036145539",NA,NA,"0,1036145539",NA,NA,NA,0:00:00,0,10,6,NA,NA,"0,2673796791","0,192246075",NA,NA,5,"0,1602050625","0,1036145539","0,1726909231",NA,NA,"0,2072291077",0,0,Traffic,10,actions:link_click,"0,2673796791",3121,"1,198333867",3740,completed,"1,036145539",9,"0,1151272821","0,2406417112",0,"0,1036145539","0,3319915215","0,2770442617"
547,Audience Network,6/30/2015,650,NA,NA,650,NA,NA,NA,"0,2140434869",NA,NA,"0,2140434869",NA,NA,NA,0:00:00,0,650,579,NA,NA,"0,9202106575","2,990856966",NA,NA,531,"2,742910274","0,2140434869","0,2402906157",NA,NA,"0,2620118013",0,0,Traffic,650,actions:link_click,"0,9202106575",19359,"3,648742187",70636,completed,"139,1282665",598,"0,2326559641","0,8465938049",0,"0,2140434869","7,186748619","1,969650978"
548,Audience Network,6/14/2015,114,NA,NA,114,NA,NA,NA,"0,2033001904",NA,NA,"0,2033001904",NA,NA,NA,0:00:00,0,114,108,NA,NA,"0,2728643577","0,45496672",NA,NA,99,"0,4170528267","0,2033001904","0,2145946454",NA,NA,"0,2341032496",0,0,Traffic,114,actions:link_click,"0,2728643577",23738,"1,760005055",41779,completed,"23,17622171",110,"0,2106929246","0,2632901697",0,"0,2033001904","0,9763342197","0,5547337587"
549,Audience Network,6/14/2015,443,NA,NA,443,NA,NA,NA,"0,09234089819",NA,NA,"0,09234089819",NA,NA,NA,0:00:00,0,443,428,NA,NA,"0,3024757951","0,6390539612",NA,NA,390,"0,5823155254","0,09234089819","0,09557714462",NA,NA,"0,1048897895",0,0,Traffic,443,actions:link_click,"0,3024757951",66974,"2,186788903",146458,completed,"40,9070179",423,"0,0967068981","0,288820003",0,"0,09234089819","0,6107895287","0,279308866"
550,Audience Network,6/19/2015,342,NA,NA,342,NA,NA,NA,"0,1882235295",NA,NA,"0,1882235295",NA,NA,NA,0:00:00,0,342,321,NA,NA,"0,7468879668","2,452253629",NA,NA,315,"2,406417112","0,1882235295","0,2005372183",NA,NA,"0,2043569749",0,0,Traffic,342,actions:link_click,"0,7468879668",13090,"3,498090145",45790,completed,"64,37244709",337,"0,1910161635","0,7359685521",0,"0,1882235295","4,917681214","1,405818892"
551,Facebook,6/27/2015,128,NA,NA,128,23,NA,NA,"0,31498942",NA,NA,"0,31498942","1,752984598",NA,NA,0:00:00,0,105,90,NA,NA,"0,8635578584","1,033651085",NA,NA,119,"1,366716435","0,3839871024","0,4479849528",NA,NA,"0,3388121492",0,0,Traffic,105,actions:link_click,"0,8635578584",8707,"1,396462616",12159,completed,"40,31864576",155,"0,2601202952","1,274775886",0,"0,3839871024","4,630601327","3,315950798"
552,Facebook,6/17/2015,23,NA,2,23,7,NA,NA,"0,2082608696",NA,"2,395","0,2082608696","0,6842857143",NA,NA,0:00:00,0,14,14,NA,NA,"0,6413192854","0,6454587367",NA,NA,42,"1,93637621","0,3421428571","0,3421428571",NA,NA,"0,114047619",0,0,Interaktionen,23,actions:post_engagement,"1,053595969",2169,"1,006454587",2183,completed,"4,79",57,"0,08403508772","2,611085662",0,"0,2082608696","2,208390964","2,194228126"
553,Facebook,6/28/2015,6330,261,20,6069,227,3,NA,"0,157814195","3,827447718","49,94819272","0,1646010635","4,400721826","332,9879515",NA,0:00:00,0,5819,4966,NA,NA,"1,26396959","1,965075006",NA,NA,6244,"2,470787019","0,171672771","0,2011606634",NA,NA,"0,159987805",0,0,Traffic,5819,actions:link_click,"1,26396959",252713,"1,82173058",460375,completed,"998,9638545",8417,"0,1186840744","1,828292153",0,"0,171672771","3,952957919","2,16989162"
554,Facebook,6/30/2015,2189,17,15,2172,162,35,NA,"0,2562228111","32,99245491","37,3914489","0,2582282383","3,462171194","16,02490667",NA,0:00:00,0,1960,1727,NA,NA,"1,2301667","1,771899945",NA,NA,2028,"2,080725586","0,2861590477","0,324766493",NA,NA,"0,2765639712",0,0,Traffic,1960,actions:link_click,"1,2301667",97466,"1,634703384",159328,completed,"560,8717335",2859,"0,1961775913","1,794411528",0,"0,2861590477","5,75453731","3,520233314"
555,Facebook,6/14/2015,10774,215,20,10559,589,18,NA,"0,2298889714","11,5201106","123,8411889","0,2345699193","4,205133749","137,601321",NA,0:00:00,0,9932,9056,NA,NA,"1,084616939","1,566454081",NA,NA,10401,"1,79910434","0,2493781492","0,2735008589",NA,NA,"0,2381332351",0,0,Traffic,9932,actions:link_click,"1,084616939",578121,"1,583950419",915715,completed,"2476,823778",12590,"0,1967294502","1,374881923",0,"0,2493781492","4,284265367","2,704797648"
556,Facebook,6/14/2015,14012,697,49,13315,873,8,NA,"0,1754983573","3,528096101","50,18536698","0,1846851658","2,816818994","307,3853728",NA,0:00:00,0,12385,10948,NA,NA,"1,155679392","1,539599547",NA,NA,14350,"2,018017309","0,1985533292","0,2246148139",NA,NA,"0,1713646677",0,0,Traffic,12385,actions:link_click,"1,155679392",711094,"1,507063764",1071664,completed,"2459,082982",17805,"0,1381119338","1,661434927",0,"0,1985533292","3,458168656","2,294639908"
557,Facebook,6/19/2015,95,1,NA,94,14,2,NA,"0,4276584517","40,62755291",NA,"0,4322080097","2,901968065","20,31377646",NA,0:00:00,0,78,69,NA,NA,"0,6869825612","0,7912844037",NA,NA,93,"1,066513761","0,520866063","0,5888051147",NA,NA,"0,4368554077",0,0,Traffic,78,actions:link_click,"0,6869825612",8720,"1,30206422",11354,completed,"40,62755291",119,"0,3414080077","1,048088779",0,"0,520866063","4,659123041","3,57825902"
558,Facebook,5/30/2015,45,1,NA,44,5,NA,NA,1,45,NA,"1,022727273",9,NA,NA,0:00:00,0,39,37,NA,NA,"0,1329787234","0,1271040879",NA,NA,73,"0,2507729303","1,153846154","1,216216216",NA,NA,"0,6164383562",0,0,Interaktionen,44,actions:post_engagement,"0,1500272777",29110,"1,007488835",29328,completed,45,76,"0,5921052632","0,2591380251",0,"1,022727273","1,545860529","1,534369885"
559,Audience Network,6/14/2015,11073,NA,NA,11073,NA,NA,NA,"0,1117704567",NA,NA,"0,1117704567",NA,NA,NA,0:00:00,0,11073,8616,NA,NA,"0,8359725646","4,210053114",NA,NA,8091,"3,953521326","0,1117704567","0,1436437172",NA,NA,"0,1529643143",0,0,Traffic,11073,actions:link_click,"0,8359725646",204653,"6,472248147",1324565,completed,"1237,634267",10489,"0,1179935425","0,7918826181",0,"0,1117704567","6,047476789","0,9343703535"
560,Audience Network,5/26/2015,42,NA,NA,42,NA,NA,NA,"0,1800466129",NA,NA,"0,1800466129",NA,NA,NA,0:00:00,0,42,36,NA,NA,"0,503054258","0,6983511154",NA,NA,33,"0,6401551891","0,1800466129","0,2100543817",NA,NA,"0,2291502345",0,0,Traffic,42,actions:link_click,"0,503054258",5155,"1,619592629",8349,completed,"7,56195774",39,"0,1938963523","0,467121811",0,"0,1800466129","1,466917117","0,9057321524"
561,Audience Network,8/31/2015,5223,NA,NA,5223,NA,NA,NA,"0,08749927642",NA,NA,"0,08749927642",NA,NA,NA,0:00:00,0,5223,3066,NA,NA,"1,019233321","11,76380309",NA,NA,2900,"11,12688486","0,08749927642","0,1490569865",NA,NA,"0,157589214",0,0,Traffic,5223,actions:link_click,"1,019233321",26063,"19,6617427",512444,completed,"457,0087207",4951,"0,09230634634","0,9661543505",0,"0,08749927642","17,53477039","0,891821781"
562,Facebook,6/14/2015,17191,743,56,16448,1241,23,NA,"0,1374187501","3,179496275","42,18510237","0,1436263213","1,903598495","102,7115536",NA,0:00:00,0,15128,12640,NA,NA,"1,311361725","1,870777246",NA,NA,17600,"2,604879709","0,1561584963","0,1868960232",NA,NA,"0,1342253257",0,0,Traffic,15128,actions:link_click,"1,311361725",675655,"1,707395046",1153610,completed,"2362,365733",23660,"0,09984639614","2,050953095",0,"0,1561584963","3,496408274","2,047802752"
563,Facebook,5/29/2015,20819,7,10,20812,30,1,NA,"0,003602478505","10,71428571","7,5","0,003603690179","2,5",75,NA,0:00:00,0,13,13,NA,NA,"0,01445263427","0,01628766523",NA,NA,1338,"1,676376621","5,769230769","5,769230769",NA,NA,"0,05605381166",5320,"6,665413769",Videoaufrufe,20758,actions:video_view,"23,07752171",79815,"1,126968615",89949,completed,75,1615,"0,04643962848","1,795461873",0,"0,003613064842","0,9396729938","0,8338058233"
564,Facebook,5/19/2015,247,9,2,238,100,7,NA,"0,3036437247","8,333333333","37,5","0,3151260504","0,75","10,71428571",NA,0:00:00,0,129,128,NA,NA,"0,3684240589","0,3744770487",NA,NA,364,"1,064919107","0,5813953488","0,5859375",NA,NA,"0,206043956",0,0,Interaktionen,238,actions:post_engagement,"0,6797281088",34181,"1,024370264",35014,completed,75,447,"0,1677852349","1,276632204",0,"0,3151260504","2,194201457","2,142000343"
565,Facebook,5/15/2015,200,12,8,188,70,3,NA,"0,375","6,25","9,375","0,3989361702","1,071428571",25,NA,0:00:00,0,107,98,NA,NA,"0,1973077632","0,2148227712",NA,NA,273,"0,5984348627","0,7009345794","0,7653061224",NA,NA,"0,2747252747",0,0,Interaktionen,188,actions:post_engagement,"0,346671584",45619,"1,18875907",54230,completed,75,421,"0,1781472684","0,7763230684",0,"0,3989361702","1,644051821","1,38299834"
566,Facebook,5/26/2015,6250,31,40,6219,213,86,NA,"0,1907900868","38,4657433","29,81095106","0,1917411227","5,598300668","13,86555863",NA,0:00:00,0,5880,5360,NA,NA,"2,096443533","2,913486835",NA,NA,6848,"3,722305568","0,2027955854","0,222469784",NA,NA,"0,174129387",0,0,Traffic,5880,actions:link_click,"2,096443533",183972,"1,524552649",280475,completed,"1192,438042",9277,"0,1285370316","3,307603173",0,"0,2027955854","6,481627869","4,251494936"
567,Facebook,5/10/2015,136,1,1,135,35,NA,NA,"0,5514705882",75,75,"0,5555555556","2,142857143",NA,NA,0:00:00,0,99,97,NA,NA,"0,191552348","0,2093043328",NA,NA,183,"0,3948731227","0,7575757576","0,7731958763",NA,NA,"0,4098360656",0,0,Interaktionen,135,actions:post_engagement,"0,2612077472",46344,"1,115203694",51683,completed,75,196,"0,3826530612","0,3792349515",0,"0,5555555556","1,61833247","1,451154151"
568,Facebook,8/31/2015,2308,24,29,2284,124,6,NA,"0,148605407","14,29088664","11,82694066","0,1501669349","2,765978059","57,16354655",NA,0:00:00,0,2125,1744,NA,NA,"1,037962565","2,403395623",NA,NA,2800,"3,858662698","0,161402955","0,1966635776",NA,NA,"0,122493314",0,0,Traffic,2125,actions:link_click,"1,037962565",72564,"2,821343917",204728,completed,"342,9812793",4377,"0,07835989931","2,137958657",0,"0,161402955","4,726603816","1,675302251"
569,Audience Network,5/2/2015,49,NA,NA,49,NA,NA,NA,"0,2705886824",NA,NA,"0,2705886824",NA,NA,NA,0:00:00,0,49,48,NA,NA,"0,7621714108","2,211981567",NA,NA,45,"2,073732719","0,2705886824","0,2762259466",NA,NA,"0,2946410097",0,0,Traffic,49,actions:link_click,"0,7621714108",2170,"2,962672811",6429,completed,"13,25884544",46,"0,2882357704","0,715507855",0,"0,2705886824","6,110067022","2,062349578"
570,Facebook,5/2/2015,211,2,NA,209,25,1,NA,"0,3163087894","33,37057728",NA,"0,3193356678","2,669646182","66,74115456",NA,0:00:00,0,183,171,NA,NA,"1,152030217","1,29115071",NA,NA,205,"1,547870734","0,3647057626","0,3902991495",NA,NA,"0,3255666076",0,0,Traffic,183,actions:link_click,"1,152030217",13244,"1,199411054",15885,completed,"66,74115456",248,"0,2691175587","1,561221278",0,"0,3647057626","5,039350239","4,201520589"
571,Audience Network,4/29/2015,1204,NA,NA,1204,NA,NA,NA,"0,3979056767",NA,NA,"0,3979056767",NA,NA,NA,0:00:00,0,1204,1019,NA,NA,"0,6389572896","3,026433026",NA,NA,900,"2,673002673","0,3979056767","0,470145667",NA,NA,"0,5323093719",0,0,Traffic,1204,actions:link_click,"0,6389572896",33670,"5,596435996",188432,completed,"479,0784347",1065,"0,4498389058","0,5651906258",0,"0,3979056767","14,22864374","2,542447327"
572,Audience Network,8/30/2015,4240,NA,NA,4240,NA,NA,NA,"0,1154109389",NA,NA,"0,1154109389",NA,NA,NA,0:00:00,0,4240,2704,NA,NA,"0,819010311","5,910899314",NA,NA,2585,"5,65076728","0,1154109389","0,1809698155",NA,NA,"0,1893007277",0,0,Traffic,4240,actions:link_click,"0,819010311",45746,"11,31679273",517698,completed,"489,342381",4076,"0,1200545586","0,7873316103",0,"0,1154109389","10,69694358","0,9452274898"
573,Audience Network,11/19/2015,10970,NA,NA,10970,NA,NA,NA,"0,06995269205",NA,NA,"0,06995269205",NA,NA,NA,0:00:00,0,10970,7028,NA,NA,"1,298211025","9,126561567",NA,NA,6881,"8,935667351","0,06995269205","0,1091891053",NA,NA,"0,1115217311",0,0,Traffic,10970,actions:link_click,"1,298211025",77006,"10,9732878",845009,completed,"767,3810318",10802,"0,07104064357","1,27832958",0,"0,06995269205","9,965210916","0,9081335605"
574,Audience Network,4/6/2015,88,NA,NA,88,NA,NA,NA,"0,08260979326",NA,NA,"0,08260979326",NA,NA,NA,0:00:00,0,88,86,NA,NA,"0,3233986256","0,6196411845",NA,NA,79,"0,5692052742","0,08260979326","0,08453095124",NA,NA,"0,09202103553",0,0,Traffic,88,actions:link_click,"0,3233986256",13879,"1,960587939",27211,completed,"7,269661807",80,"0,09087077259","0,2939987505",0,"0,08260979326","0,5237885876","0,267158936"
575,Audience Network,4/12/2015,913,NA,NA,913,NA,NA,NA,"0,2679363535",NA,NA,"0,2679363535",NA,NA,NA,0:00:00,0,913,845,NA,NA,"0,5526333311","2,547713088",NA,NA,811,"2,445201556","0,2679363535","0,2894980955",NA,NA,"0,3016348838",0,0,Traffic,913,actions:link_click,"0,5526333311",33167,"4,981125818",165209,completed,"244,6258907",880,"0,2779839667","0,5326586324",0,"0,2679363535","7,375580871","1,480705596"
576,Facebook,4/29/2015,2153,59,35,2094,241,3,NA,"0,7064196773","25,77833162","43,45490187","0,7263235746","6,310877864","506,9738551",NA,0:00:00,0,1815,1544,NA,NA,"0,4620777971","1,542596237",NA,NA,2641,"2,638598875","0,8379733142","0,9850528273",NA,NA,"0,5758885139",0,0,Traffic,1815,actions:link_click,"0,4620777971",100091,"3,924338852",392791,completed,"1520,921565",3823,"0,3978345711","0,9732911396",0,"0,8379733142","15,19538785","3,872088631"
577,Facebook,4/11/2015,5122,38,270,5084,301,69,NA,"0,09761811792","13,15789474","1,851851852","0,09834775767","1,661129568","7,246376812",NA,0:00:00,0,4444,4148,NA,NA,"1,875706978","1,841419509",NA,NA,7228,"3,208722327","0,1125112511","0,1205400193",NA,NA,"0,06917542889",0,0,Interaktionen,5084,actions:post_engagement,"2,145835795",225261,"1,051775496",236924,completed,500,9732,"0,05137690095","4,107646334",0,"0,09834775767","2,219647431","2,110381388"
578,Facebook,8/30/2015,1677,13,7,1664,65,1,NA,"0,1852460459","23,89673992","44,37965986","0,1866932806","4,779347985","310,657619",NA,0:00:00,0,1591,1386,NA,NA,"0,8524477735","1,929367874",NA,NA,2049,"2,852290602","0,1952593457","0,2241396962",NA,NA,"0,1516142601",0,0,Traffic,1591,actions:link_click,"0,8524477735",71837,"2,598090121",186639,completed,"310,657619",2916,"0,1065355346","1,562374423",0,"0,1952593457","4,324479293","1,664483945"
579,Facebook,11/19/2015,805,16,9,789,49,1,NA,"0,4121105195","20,73431051","36,86099646","0,4204676403","6,770387105","331,7489682",NA,0:00:00,0,730,580,NA,NA,"0,5049387157","1,230925953",NA,NA,1072,"2,275090728","0,4544506413","0,5719809796",NA,NA,"0,3094673211",0,0,Traffic,730,actions:link_click,"0,5049387157",47119,"3,068231499",144572,completed,"331,7489682",1645,"0,2016711053","1,137841352",0,"0,4544506413","7,040662327","2,294697232"
580,Facebook,4/6/2015,2098,35,5,2063,87,1,NA,"0,1395282832","8,363723948","58,54606764","0,141895462","3,364716531","292,7303382",NA,0:00:00,0,1970,1854,NA,NA,"1,405165588","1,804133743",NA,NA,2204,"2,144719941","0,1485940803","0,1578912288",NA,NA,"0,1328177578",0,0,Traffic,1970,actions:link_click,"1,405165588",102764,"1,364261804",140197,completed,"292,7303382",2578,"0,1135493942","1,838841059",0,"0,1485940803","2,848568937","2,087992883"
581,Facebook,4/2/2015,12673,30,172,12643,145,21,NA,"0,03945395723","16,66666667","2,906976744","0,03954757573","3,448275862","23,80952381",NA,0:00:00,0,12305,11612,NA,NA,"4,036424591","4,059146363",NA,NA,13468,"4,707938616","0,04063388866","0,04305890458",NA,NA,"0,03712503713",0,0,Interaktionen,12643,actions:post_engagement,"4,147299155",286070,"1,065644772",304849,completed,500,16258,"0,03075409029","5,333132141",0,"0,03954757573","1,747823959","1,640156274"
582,Facebook,4/12/2015,124,2,NA,122,24,3,NA,"0,4465653973","27,68705463",NA,"0,4538861415","2,307254553","18,45803642",NA,0:00:00,0,95,86,NA,NA,"0,7592104212","0,8986415883",NA,NA,127,"1,327063741","0,5828853607","0,6438849914",NA,NA,"0,4360166084",0,0,Traffic,95,actions:link_click,"0,7592104212",9570,"1,307523511",12513,completed,"55,37410926",169,"0,3276574513","1,350595381",0,"0,5828853607","5,786218314","4,425326402"
583,Facebook,3/29/2015,4207,39,75,4168,544,107,NA,"0,1188495365","12,82051282","6,666666667","0,1199616123","0,9191176471","4,672897196",NA,0:00:00,0,3442,3206,NA,NA,"1,953583935","1,996537508",NA,NA,4561,"2,840364184","0,1452643812","0,1559575795",NA,NA,"0,1096250822",0,0,Interaktionen,4168,actions:post_engagement,"2,365641442",160578,"1,097217552",176189,completed,500,6045,"0,08271298594","3,430974692",0,"0,1199616123","3,113751572","2,837861615"
584,Audience Network,4/18/2015,268,NA,NA,268,NA,NA,NA,"0,2798878224",NA,NA,"0,2798878224",NA,NA,NA,0:00:00,0,268,250,NA,NA,"0,4559529076","1,312818358",NA,NA,234,"1,228797984","0,2798878224","0,3000397456",NA,NA,"0,3205552838",0,0,Traffic,268,actions:link_click,"0,4559529076",19043,"3,086593499",58778,completed,"75,00993641",250,"0,3000397456","0,4253292048",0,"0,2798878224","3,938976863","1,276156664"
585,Audience Network,3/19/2015,588,NA,NA,588,NA,NA,NA,"0,2290156861",NA,NA,"0,2290156861",NA,NA,NA,0:00:00,0,588,556,NA,NA,"0,7372855853","2,012086997",NA,NA,546,"1,975898382","0,2290156861","0,242196445",NA,NA,"0,2466322773",0,0,Traffic,588,actions:link_click,"0,7372855853",27633,"2,886114428",79752,completed,"134,6612234",579,"0,2325755154","0,7260006019",0,"0,2290156861","4,873203178","1,688499642"
586,Audience Network,3/12/2015,1252,NA,NA,1252,NA,NA,NA,"0,2116765468",NA,NA,"0,2116765468",NA,NA,NA,0:00:00,0,1252,962,NA,NA,"0,9552657882","3,75839975",NA,NA,952,"3,719331145","0,2116765468","0,275487564",NA,NA,"0,2783813409",0,0,Traffic,1252,actions:link_click,"0,9552657882",25596,"5,120448508",131063,completed,"265,0190366",1239,"0,2138975275","0,9453468942",0,"0,2116765468","10,35392392","2,022073633"
587,Facebook,4/18/2015,664,8,2,656,92,14,NA,"0,2635392524","21,87375795","87,4950318","0,2667531457","1,902065909","12,49929026",NA,0:00:00,0,548,487,NA,NA,"0,4818429614","1,368746487",NA,NA,610,"1,714446318","0,3193249336","0,3593225125",NA,NA,"0,2868689567",0,0,Traffic,548,actions:link_click,"0,4818429614",35580,"3,196458685",113730,completed,"174,9900636",827,"0,2115962075","0,7271608195",0,"0,3193249336","4,918214266","1,538644716"
588,Facebook,3/19/2015,44,NA,2,44,14,NA,NA,"0,3486085588",NA,"7,669388293","0,3486085588","1,095626899",NA,NA,0:00:00,0,28,28,NA,NA,"0,4062091977","0,4560260586",NA,NA,63,"1,026058632","0,5478134495","0,5478134495",NA,NA,"0,2434726442",0,0,Traffic,28,actions:link_click,"0,4062091977",6140,"1,122638436",6893,completed,"15,33877659",75,"0,2045170211","1,088060351",0,"0,5478134495","2,498172082","2,225268618"
589,Facebook,3/12/2015,129,6,NA,123,25,NA,NA,"0,5503875969","11,83333333",NA,"0,5772357724","2,84",NA,NA,0:00:00,0,98,98,NA,NA,"0,2316839642","0,2354410917",NA,NA,170,"0,4084182203","0,7244897959","0,7244897959",NA,NA,"0,4176470588",0,0,Interaktionen,123,actions:post_engagement,"0,2907870162",41624,"1,016216606",42299,completed,71,184,"0,3858695652","0,4349984633",0,"0,5772357724","1,705746685","1,678526679"
590,Facebook,3/10/2015,115,1,NA,114,33,NA,NA,"0,6086956522",70,NA,"0,6140350877","2,121212121",NA,NA,0:00:00,0,81,81,NA,NA,"0,1657322912","0,1688344172",NA,NA,180,"0,3751875938","0,8641975309","0,8641975309",NA,NA,"0,3888888889",0,0,Interaktionen,114,actions:post_engagement,"0,2332528543",47976,"1,018717692",48874,completed,70,190,"0,3684210526","0,3887547571",0,"0,6140350877","1,459062865","1,432254368"
591,Facebook,3/12/2015,85,2,NA,83,11,2,NA,"0,4115407461","17,49048171",NA,"0,4214573906","3,180087583","17,49048171",NA,0:00:00,0,70,67,NA,NA,"0,4418634011","0,5492703722",NA,NA,108,"0,8853910477","0,4997280488","0,5221039316",NA,NA,"0,3238978094",0,0,Traffic,70,actions:link_click,"0,4418634011",12198,"1,298737498",15842,completed,"34,98096342",126,"0,2776266938","0,795354122",0,"0,4997280488","2,867762208","2,208115353"
592,Facebook,3/5/2015,132,1,NA,131,37,NA,NA,"0,5681818182",75,NA,"0,572519084","2,027027027",NA,NA,0:00:00,0,94,93,NA,NA,"0,228866381","0,2365569517",NA,NA,209,"0,5316172356","0,7978723404","0,8064516129",NA,NA,"0,3588516746",0,0,Interaktionen,131,actions:post_engagement,"0,3189520841",39314,"1,044716895",41072,completed,75,229,"0,327510917","0,5575574601",0,"0,572519084","1,907717353","1,82606155"
593,Facebook,3/4/2015,1397,9,30,1388,73,24,NA,"0,107372942","16,66666667",5,"0,1080691643","2,054794521","6,25",NA,0:00:00,0,1261,1228,NA,NA,"2,918305948","3,025972106",NA,NA,1622,"3,996845892","0,1189532117","0,1221498371",NA,NA,"0,0924784217",0,0,Interaktionen,1388,actions:post_engagement,"3,212219394",40582,"1,064757774",43210,completed,150,2036,"0,07367387033","4,711872252",0,"0,1080691643","3,696219999","3,471418653"
